year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,song_name
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,song of the year,thinking out loud,,"Ed Sheeran & Amy Wadge, songwriters (Ed Sheeran)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ed%2BSheeran/Ed%2520Sheeran_1_1_1594056948.jpg?itok=On8YTR-K,true,thinking out loud
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best dance recording,where are now,skrillex and diplo with justin bieber,"Sonny Moore & Thomas Pentz, producers; Sonny Moore & Thomas Pentz, mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Skrillex/Skrillex_1_1_1579166214.jpg?itok=SbT7rssq,true,where are now
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best rock song,dont wanna fight,,"Alabama Shakes (Zac Cockrell, Heath Fogg, Brittany Howard & Steve Johnson), songwriters (Alabama Shakes)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alabama%2BShakes/Alabama%2520Shakes_1_1_1595867699.jpg?itok=SBbMPUnz,true,dont wanna fight
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best rb song,really love,,"D'Angelo, Gina Figueroa & Kendra Foster, songwriters (D'Angelo And The Vanguard)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/D%2527Angelo/D%2527Angelo_1_1_1598956250.jpg?itok=6v-IaL_V,true,really love
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best rap song,alright,,"Kendrick Duckworth, Kawan Prather, Mark Anthony Spears & Pharrell Williams, songwriters (Kendrick Lamar)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kendrick%2BLamar/Kendrick%2520Lamar_1_1_1596249253.jpg?itok=yNvRDP1Y,true,alright
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best country song,girl crush,,"Hillary Lindsey, Lori McKenna & Liz Rose, songwriters (Little Big Town)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lori%2BMcKenna/Lori%2520McKenna_1_1_1575357759.jpg?itok=h0QlO8Nk,true,girl crush
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best gospel performancesong,wanna be happy,,"Kirk Franklin; Kirk Franklin, songwriter",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kirk%2BFranklin/Kirk%2520Franklin_1_1_1594733609.jpg?itok=ZJTAta8d,true,wanna be happy
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best contemporary christian music performancesong,holy spirit,,Francesca Battistelli,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Francesca%2BBattistelli/Francesca%2520Battistelli_1_1_1581551740.jpg?itok=vBRzP8qu,true,holy spirit
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best american roots song,24 frames,,"Jason Isbell, songwriter (Jason Isbell)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jason%2BIsbell/Jason%2520Isbell_1_1_1596138781.jpg?itok=SFaQvVti,true,24 frames
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best song written for visual media,glory,lonnie lynn che smith john stephens songwriters common john legend,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Common/Common_1_1_1598532469.jpg?itok=HGe5yznm,true,glory
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best recording package,still the king celebrating the music of bob wills and his texas playboys,,"Sarah Dodds, Shauna Dodds & Dick Reeves, art directors (Asleep At The Wheel)",,true,still the king celebrating the music of bob wills and his texas playboys
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best remixed recording,uptown funk dave aud remix,,"Dave Audé, remixer (Mark Ronson Featuring Bruno Mars)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dave%2BAud%25C3%25A9/Dave%2520Aud%25C3%25A9_1_1_1575373429.jpg?itok=7xUOXIjq,true,uptown funk dave aud remix
2015,58th Annual GRAMMY Awards  (2015),2017-11-28T00:03:45-08:00,2019-09-10T01:09:02-07:00,best opera recording,ravel lenfant et les sortilges; shhrazade,,"Seiji Ozawa, conductor; Dominic Fyfe, producer; Isabel Leonard, soloist; Jonathan Stokes, engineer (SKF Matsumoto Children's Chorus & SKF Matsumoto Chorus; Saito Kinen Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Seiji%2BOzawa/Seiji%2520Ozawa_1_1_1597181018.jpg?itok=yQySNxlD,true,ravel lenfant et les sortilges; shhrazade
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,record of the year,stay with me darkchild version,sam smith,"Steve Fitzmaurice, Rodney Jerkins & Jimmy Napes, producers; Matthew Champlin, Steve Fitzmaurice, Jimmy Napes & Steve Price, engineers/mixers; Tom Coyne, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/sam_smithrotycrop.jpg?itok=CbuVXG4s,true,stay with me darkchild version
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,song of the year,stay with me darkchild version,,"James Napier, William Phillips & Sam Smith, songwriters (Sam Smith)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/sam-smith-02.jpg?itok=EwX5jbxK,true,stay with me darkchild version
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best dance recording,rather be,clean bandit featuring jess glynne,"Grace Chatto & Jack Patterson, producers; Wez Clarke & Jack Patterson, mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Clean%2BBandit/Clean%2520Bandit_1_1_1575663970.jpg?itok=-UNleZ3w,true,rather be
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best rock song,aint it fun,,"Hayley Williams & Taylor York, songwriters (Paramore)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Hayley%2BWilliams/Hayley%2520Williams_1_1_1596100322.jpg?itok=jTrmpBQP,true,aint it fun
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best rb song,drunk in love,,"Shawn Carter, Rasool Diaz, Noel Fisher, Jerome Harmon, Beyoncé Knowles, Timothy Mosley, Andre Eric Proctor & Brian Soko, songwriters (Beyoncé Featuring Jay Z)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jay%2BZ/Jay%2520Z_1_1_1578385117.jpg?itok=bZg04yvE,true,drunk in love
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best rap song,i,,"K. Duckworth, Ronald Isley & C. Smith, songwriters (Kendrick Lamar)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kendrick%2BLamar/Kendrick%2520Lamar_1_1_1596249253.jpg?itok=yNvRDP1Y,true,i
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best country song,im not gonna miss you,,"Glen Campbell & Julian Raymond, songwriters (Glen Campbell)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Glen%2BCampbell/Glen%2520Campbell_1_1_1598615569.jpg?itok=n3Jc20ht,true,im not gonna miss you
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best gospel performancesong,no greater love,,"Smokie Norful; Aaron W. Lindsey & Smokie Norful, songwriters",https://www.grammy.com/sites/com/files/styles/artist_circle/public/smokie_norful_spotlight_463020002.png?itok=E52zQaiJ,true,no greater love
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best contemporary christian music performancesong,messengers,,"Lecrae Featuring For King & Country; Torrance Esmond, Ran Jackson, Ricky Jackson, Kenneth Chris Mackey, Lecrae Moore, Joseph Prielozny, Joel Smallbone & Luke Smallbone, songwriters",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lecrae/Lecrae_1_1_1597148791.jpg?itok=knCfRJ89,true,messengers
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best american roots song,a feathers not a bird,,"Rosanne Cash & John Leventhal, songwriters (Rosanne Cash)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rosanne%2BCash/Rosanne%2520Cash_1_1_1588845547.jpg?itok=mmORB3u0,true,a feathers not a bird
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best song written for visual media,let it go,kristen andersonlopez robert lopez songwriters idina menzel,,,true,let it go
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best recording package,lightning bolt,,"Jeff Ament, Don Pendleton, Joe Spix & Jerome Turner, art directors (Pearl Jam)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Don%2BPendleton/Don%2520Pendleton_1_1_1581559828.jpg?itok=uSS-ULd8,true,lightning bolt
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best remixed recording nonclassical,all of me tistos birthday treatment remix,,"Tijs Michiel Verwest, remixer (John Legend)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ti%25C3%25ABsto/Ti%25C3%25ABsto_1_1_1591112914.jpg?itok=70zjqzsD,true,all of me tistos birthday treatment remix
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best opera recording,charpentier la descente dorphe aux enfers,,"Paul O'Dette & Stephen Stubbs, conductors; Aaron Sheehan, soloist; Siegbert Ernst, engineer/mixer (Boston Early Music Festival Vocal Ensemble; Boston Early Music Festival Chamber Ensemble)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Paul%2BO%2527Dette/Paul%2520O%2527Dette_1_1_1581562301.jpg?itok=j12DLyxO,true,charpentier la descente dorphe aux enfers
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,record of the year,get lucky,daft punk featuring pharrell williams nile rodgers,"Thomas Bangalter & Guy-Manuel de Homem-Christo, producers; Peter Franco, Mick Guzauski, Florian Lagatta & Daniel Lerner, engineers/mixers; Antoine Chabert & Bob Ludwig, mastering engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/465384097_daft_punk_pharrell.jpg?itok=tZ0IzKSI,true,get lucky
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,song of the year,royals,,"Joel Little & Ella Yelich O'Connor, songwriters (Lorde)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/465349571_lorde.jpg?itok=gLxQIFZq,true,royals
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best dance recording,clarity,zedd featuring foxes,"Zedd, producer; Zedd, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Zedd/Zedd_1_1_1591112930.jpg?itok=LOy_jmk8,true,clarity
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rock song,cut me some slack,,"Dave Grohl, Paul McCartney, Krist Novoselic & Pat Smear, songwriters (Paul McCartney, Dave Grohl, Krist Novoselic, Pat Smear)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BGrohl/Dave%2520Grohl_1_1_1591113061.jpg?itok=hl8m1EhF,true,cut me some slack
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rb song,pusher love girl,,"James Fauntleroy, Jerome Harmon, Timothy Mosley & Justin Timberlake, songwriters (Justin Timberlake)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BFauntleroy/James%2520Fauntleroy_1_1_1581557523.jpg?itok=_ub-XLB4,true,pusher love girl
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rap song,thrift shop,,"Ben Haggerty & Ryan Lewis, songwriters (Macklemore & Ryan Lewis Featuring Wanz)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ben%2BHaggerty/Macklemore_1_1_1597746243.jpg?itok=vpE4jOLQ,true,thrift shop
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best country song,merry go round,,"Shane McAnally, Kacey Musgraves & Josh Osborne, songwriters (Kacey Musgraves)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Shane%2BMcAnally/Shane%2520McAnally_1_1_1597164659.jpg?itok=TO5X2jQ0,true,merry go round
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best gospel song,if he did it before same god live,,"Tye Tribbett, songwriter (Tye Tribbett)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tye%2BTribbett/Tye%2520Tribbett_1_1_1597167626.jpg?itok=G6lNvA_y,true,if he did it before same god live
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best contemporary christian music song,overcomer,,"David Garcia, Ben Glover & Christopher Stevens, songwriters (Mandisa)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BGarcia/David%2520Garcia_1_1_1581559894.jpg?itok=1PiIrg6e,true,overcomer
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best american roots song,love has come for you,,"Edie Brickell & Steve Martin, songwriters (Steve Martin & Edie Brickell)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Edie%2BBrickell/Edie%2520Brickell_1_1_1581553609.jpg?itok=saV-bG1j,true,love has come for you
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best song written for visual media,skyfall,adele adkins paul epworth songwriters adele,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Adele/Adele_1_1_1584090130.jpg?itok=xlwW6t3a,true,skyfall
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best recording package,long night moon,,"Sarah Dodds & Shauna Dodds, art directors (Reckless Kelly)",,true,long night moon
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best remixed recording nonclassical,summertime sadness cedric gervais remix,,"Cedric Gervais, remixer (Lana Del Rey)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Cedric%2BGervais/Cedric%2520Gervais_1_1_1591113003.jpg?itok=L5o-OfxG,true,summertime sadness cedric gervais remix
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best opera recording,ads the tempest,,"Thomas Adès, conductor; Jay David Saks, producer; Simon Keenlyside, Isabel Leonard, Audrey Luna & Alan Oke, soloists (The Metropolitan Opera Chorus; The Metropolitan Opera Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Thomas%2BAd%25C3%25A8s/Thomas%2520Ad%25C3%25A8s_1_1_1575374246.jpg?itok=W2lhpc2d,true,ads the tempest
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,record of the year,somebody that i used to know,gotye featuring kimbra,"Wally De Backer, producer; Wally De Backer & Francois Tetaz, engineers/mixers; William Bowden, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/161396233_gotye_kimbra.jpg?itok=4_A2Llji,true,somebody that i used to know
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,song of the year,we are young,,"Jack Antonoff, Jeff Bhasker, Andrew Dost & Nate Ruess, songwriters (Fun. Featuring Janelle Monáe)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/161433969_fun.jpg?itok=2EygTiQN,true,we are young
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best dance recording,bangarang,skrillex featuring sirah,"Skrillex, producer; Skrillex, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Skrillex/Skrillex_1_1_1579166214.jpg?itok=SbT7rssq,true,bangarang
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best rock song,lonely boy,,"Dan Auerbach, Brian Burton & Patrick Carney, songwriters (The Black Keys)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dan%2BAuerbach/Dan%2520Auerbach_1_1_1578387081.jpg?itok=fGq5X2vP,true,lonely boy
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best rb song,adorn,,"Miguel Jontel Pimentel, songwriter (Miguel)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Miguel/Miguel_1_1_1597398421.jpg?itok=kpatlQen,true,adorn
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best rap song,ns in paris,,"Shawn Carter, Mike Dean, Chauncey Hollis & Kanye West, songwriters (Jay-Z & Kanye West)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jay%2BZ/Jay%2520Z_1_1_1578385117.jpg?itok=bZg04yvE,true,ns in paris
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best country song,blown away,,"Josh Kear & Chris Tompkins, songwriters (Carrie Underwood)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Josh%2BKear/Josh%2520Kear_1_1_1575366906.jpg?itok=D3yRJ7si,true,blown away
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best gospel song,go get it,,"Erica Campbell, Tina Campbell & Warryn ""Baby Dubb"" Campbell, songwriters (Mary Mary)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Erica%2BCampbell/Erica%2520Campbell_1_1_1581554605.jpg?itok=dl6YQhvy,true,go get it
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best contemporary christian music song,10000 reasons bless the lord,,"Jonas Myrin & Matt Redman, songwriters (Matt Redman)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jonas%2BMyrin/Jonas%2520Myrin_1_1_1575370553.jpg?itok=7TV3hFK8,true,10000 reasons bless the lord
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best contemporary christian music song,your presence is heaven,,"Israel Houghton & Micah Massey, songwriters (Israel & New Breed)",,true,your presence is heaven
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best song written for visual media,safe sound from the hunger games,t bone burnett taylor swift john paul white joy williams songwriters taylor swift featuring the civil wars,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/t_bone_burnett_spotlight_609763428.png?itok=_teXgyr1,true,safe sound from the hunger games
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best recording package,biophilia,,"Michael Amzalag & Mathias Augustyniak, art directors (Björk)",,true,biophilia
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best remixed recording nonclassical,promises skrillex nero remix,,"Joseph Ray, Skrillex & Daniel Stephens, remixers (Nero)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Joseph%2BRay/Joseph%2520Ray_1_1_1581619071.jpg?itok=PLy_I3sS,true,promises skrillex nero remix
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best opera recording,wagner der ring des nibelungen,,"James Levine & Fabio Luisi, conductors; Jay David Saks, producer; Hans-Peter König, Jay Hunter Morris, Bryn Terfel & Deborah Voigt, soloists; Jay David Saks, engineer/mixer (The Metropolitan Opera Chorus; The Metropolitan Opera Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Hans-Peter%2BK%25C3%25B6nig/Kon_1_1_1581649026.jpg?itok=kAMcddlQ,true,wagner der ring des nibelungen
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,record of the year,rolling in the deep,adele,"Paul Epworth, producer; Tom Elmhirst & Mark Rankin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/138850365_adele.jpg?itok=X8mml-Wk,true,rolling in the deep
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,song of the year,rolling in the deep,,"Adele & Paul Epworth, songwriters (Adele)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/138863909_adele.jpg?itok=AcTf2dRn,true,rolling in the deep
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best dance recording,scary monsters and nice sprites,skrillex,"Skrillex, producer; Skrillex, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Skrillex/Skrillex_1_1_1579166214.jpg?itok=SbT7rssq,true,scary monsters and nice sprites
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best rock song,walk,,"David Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett & Pat Smear, songwriters (Foo Fighters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BGrohl/Dave%2520Grohl_1_1_1591113061.jpg?itok=hl8m1EhF,true,walk
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best rb song,fool for you,,"Melanie Fiona, Cee Lo Green & Jack Splash, songwriters (Cee Lo Green & Melanie Fiona)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Melanie%2BFiona/Melanie%2520Fiona_1_1_1575365619.jpg?itok=UrYVlrUX,true,fool for you
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best rap song,all of the lights,,"Jeff Bhasker, Stacy Ferguson, Malik Jones, Terius ""The Dream"" Nash, Warren Trotter & Kanye West, songwriters (Kanye West, Rihanna, Kid Cudi & Fergie)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Fergie/Fergie_1_1_1598451245.jpg?itok=z4w5SD99,true,all of the lights
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best country song,mean,,"Taylor Swift, songwriter (Taylor Swift)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Taylor%2BSwift/Taylor%2520Swift_1_1_1588259933.jpg?itok=faoR37HC,true,mean
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best gospel song,hello fear,,"Kirk Franklin, songwriter (Kirk Franklin)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kirk%2BFranklin/Kirk%2520Franklin_1_1_1594733609.jpg?itok=ZJTAta8d,true,hello fear
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best contemporary christian music song,blessings,,"Laura Story, songwriter (Laura Story)",,true,blessings
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best song written for visual media,i see the light from tangled,alan menken glenn slater songwriters mandy moore zachary levi,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alan%2BMenken/Alan%2520Menken_1_1_1597180829.jpg?itok=0VItDS2Y,true,i see the light from tangled
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best recording package,scenes from the suburbs,,"Caroline Robert, art director (Arcade Fire)",,true,scenes from the suburbs
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best remixed recording nonclassical,cinema skrillex remix,,"Skrillex, remixer (Benny Benassi)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Skrillex/Skrillex_1_1_1579166214.jpg?itok=SbT7rssq,true,cinema skrillex remix
1960,3rd Annual GRAMMY Awards  (1960),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best engineering contribution classical recording,the spanish guitars of laurindo almeida,,"Hugh Davies, engineer (Laurindo Almeida, guitar)",,true,the spanish guitars of laurindo almeida
2011,54th Annual GRAMMY Awards  (2011),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best opera recording,adams doctor atomic,,"Alan Gilbert, conductor; Jay David Saks, producer; Meredith Arwady, Sasha Cooke, Richard Paul Fink, Gerald Finley, Thomas Glenn & Eric Owens, soloists (Metropolitan Opera Chorus; Metropolitan Opera Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alan%2BGilbert/Alan%2520Gilbert_1_1_1581626242.jpg?itok=OFZqHFW4,true,adams doctor atomic
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,record of the year,need you now,lady antebellum,"Lady Antebellum (Dave Haywood, Charles Kelley & Hillary Scott) & Paul N. Worley, producers; L Clarke Schleicher, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/109066913_lady_antebellum.jpg?itok=iFnOLjld,true,need you now
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,song of the year,need you now,,"Dave Haywood, Josh Kear, Charles Kelley & Hillary Scott, songwriters (Lady Antebellum)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/109066954_lady_antebellum.jpg?itok=3t1yrH98,true,need you now
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best dance recording,only girl in the world,rihanna,"Kuk Harrell, Stargate (Mikkel Eriksen & Tor Hermansen) & Sandy Vee, producers; Philip Tan & Sandy Vee, mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rihanna/Rihanna_1_1_1581552340.jpg?itok=0Uce4ss-,true,only girl in the world
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best rock song,angry world,,"Neil Young, songwriter (Neil Young)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Neil%2BYoung/Neil%2520Young_1_1_1584104218.jpg?itok=OTYf-_5h,true,angry world
